Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,District,Ward,County Electoral Division
BS13 9PW,Yes,51.410073,-2.607636,357835,168070,ST578680,1/1/1980 12:00:00 AM,,53,30,12,Parson Street,2.6,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QG,Yes,51.413600,-2.608963,357746,168463,ST577684,1/1/1980 12:00:00 AM,,48,74,31,Parson Street,2.2,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QH,Yes,51.413249,-2.605536,357984,168422,ST579684,1/1/1980 12:00:00 AM,,44,36,10,Parson Street,2.2,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QJ,Yes,51.413073,-2.604714,358041,168402,ST580684,1/1/1980 12:00:00 AM,,43,26,11,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QL,Yes,51.412980,-2.603591,358119,168391,ST581683,1/1/1980 12:00:00 AM,,43,38,12,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QN,Yes,51.412625,-2.602651,358184,168351,ST581683,1/1/1980 12:00:00 AM,,42,51,18,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QP,Yes,51.412553,-2.604491,358056,168344,ST580683,1/1/1980 12:00:00 AM,,44,48,20,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QQ,Yes,51.413422,-2.606933,357887,168442,ST578684,1/1/1980 12:00:00 AM,,46,21,10,Parson Street,2.2,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QR,Yes,51.412437,-2.606143,357941,168332,ST579683,1/1/1980 12:00:00 AM,,44,24,10,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QS,Yes,51.412974,-2.606567,357912,168392,ST579683,1/1/1980 12:00:00 AM,,45,5,2,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QT,Yes,51.413339,-2.609046,357740,168434,ST577684,1/1/1980 12:00:00 AM,,49,84,32,Parson Street,2.2,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QU,Yes,51.412844,-2.608996,357743,168379,ST577683,1/1/1980 12:00:00 AM,,49,43,17,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QW,Yes,51.412638,-2.603644,358115,168353,ST581683,1/1/1980 12:00:00 AM,,43,16,10,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QX,Yes,51.412535,-2.607956,357815,168344,ST578683,1/1/1980 12:00:00 AM,,46,31,12,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QY,Yes,51.412630,-2.607037,357879,168354,ST578683,1/1/1980 12:00:00 AM,,45,36,12,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9QZ,Yes,51.412208,-2.608556,357773,168308,ST577683,1/1/1980 12:00:00 AM,,48,56,24,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RA,Yes,51.411995,-2.609876,357681,168285,ST576682,1/1/1980 12:00:00 AM,,51,19,12,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RB,Yes,51.411792,-2.608967,357744,168262,ST577682,1/1/1980 12:00:00 AM,,49,30,17,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RD,Yes,51.411785,-2.606968,357883,168260,ST578682,1/1/1980 12:00:00 AM,,47,25,12,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RE,Yes,51.412130,-2.606297,357930,168298,ST579682,1/1/1980 12:00:00 AM,,45,29,12,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RF,Yes,51.412318,-2.604704,358041,168318,ST580683,1/1/1980 12:00:00 AM,,45,36,17,Parson Street,2.3,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RG,Yes,51.411331,-2.604273,358070,168208,ST580682,1/1/1980 12:00:00 AM,,47,72,27,Parson Street,2.5,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RH,Yes,51.411851,-2.602914,358165,168265,ST581682,1/1/1980 12:00:00 AM,,43,50,24,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RJ,Yes,51.410689,-2.603258,358140,168136,ST581681,1/1/1980 12:00:00 AM,,48,48,20,Parson Street,2.5,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RL,Yes,51.410799,-2.604568,358049,168149,ST580681,2/1/2005 12:00:00 AM,,49,87,25,Parson Street,2.5,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RN,Yes,51.410840,-2.603649,358113,168153,ST581681,2/1/2005 12:00:00 AM,,48,28,9,Parson Street,2.5,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RP,Yes,51.411576,-2.605614,357977,168236,ST579682,2/1/2005 12:00:00 AM,,47,11,6,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RQ,Yes,51.411586,-2.603673,358112,168236,ST581682,1/1/1980 12:00:00 AM,,46,13,5,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS13 9RR,Yes,51.411983,-2.603462,358127,168280,ST581682,7/1/2012 12:00:00 AM,,44,,,Parson Street,2.4,Bristol,"Bristol, City of",Hartcliffe and Withywood,
BS14 0AA,Yes,51.420732,-2.580380,359740,169240,ST597692,1/1/1980 12:00:00 AM,,50,36,18,Bedminster,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AB,Yes,51.420197,-2.579352,359811,169180,ST598691,1/1/1980 12:00:00 AM,,50,59,24,Bedminster,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AD,Yes,51.419848,-2.580900,359703,169142,ST597691,1/1/1980 12:00:00 AM,,52,78,28,Parson Street,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AE,Yes,51.419342,-2.579557,359796,169085,ST597690,1/1/1980 12:00:00 AM,,49,54,18,Parson Street,2.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AF,Yes,51.417820,-2.585419,359387,168919,ST593689,1/1/1991 12:00:00 AM,,59,3,1,Parson Street,2.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AG,Yes,51.418807,-2.578687,359856,169025,ST598690,1/1/1980 12:00:00 AM,,51,73,28,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AH,Yes,51.418054,-2.578102,359896,168941,ST598689,1/1/1980 12:00:00 AM,,51,38,17,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AJ,Yes,51.417548,-2.576802,359986,168884,ST599688,1/1/1980 12:00:00 AM,,52,83,33,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AL,Yes,51.417154,-2.578321,359880,168841,ST598688,1/1/1980 12:00:00 AM,,52,80,28,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AN,Yes,51.416476,-2.577176,359959,168765,ST599687,1/1/1980 12:00:00 AM,,53,43,18,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AP,Yes,51.415449,-2.577566,359931,168651,ST599686,1/1/1980 12:00:00 AM,,56,94,40,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AQ,Yes,51.418488,-2.579560,359795,168990,ST597689,1/1/1980 12:00:00 AM,,51,65,24,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AR,Yes,51.414664,-2.576377,360013,168563,ST600685,1/1/1980 12:00:00 AM,,57,44,19,Parson Street,3.0,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AS,Yes,51.414167,-2.575062,360104,168507,ST601685,1/1/1980 12:00:00 AM,,57,77,32,Parson Street,3.1,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AT,Yes,51.413692,-2.576523,360002,168455,ST600684,1/1/1980 12:00:00 AM,,59,87,28,Parson Street,3.1,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AU,Yes,51.421107,-2.579061,359832,169281,ST598692,1/1/1980 12:00:00 AM,,50,60,0,Bedminster,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AW,Yes,51.415781,-2.575960,360043,168687,ST600686,1/1/1980 12:00:00 AM,,55,91,35,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AX,Yes,51.416690,-2.572045,360316,168786,ST603687,1/1/1980 12:00:00 AM,,55,,,Bedminster,3.0,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AY,Yes,51.418844,-2.583865,359496,169032,ST594690,6/1/1981 12:00:00 AM,,57,,,Parson Street,2.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0AZ,No,51.419011,-2.582961,359559,169050,ST595690,2/1/1984 12:00:00 AM,3/1/2013 12:00:00 AM,56,,,Parson Street,2.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BA,No,51.411423,-2.593476,358821,168212,ST588682,1/1/1991 12:00:00 AM,1/1/2004 12:00:00 AM,50,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BB,Yes,51.411623,-2.592903,358861,168234,ST588682,1/1/1991 12:00:00 AM,,51,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BD,Yes,51.410933,-2.592405,358895,168157,ST588681,1/1/1991 12:00:00 AM,,53,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BE,No,51.409522,-2.592315,358900,168000,ST588679,9/1/1991 12:00:00 AM,12/1/1994 12:00:00 AM,55,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BF,Yes,51.419922,-2.574933,360118,169147,ST601691,6/1/2008 12:00:00 AM,,50,52,16,Bedminster,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BG,Yes,51.419594,-2.574081,360177,169110,ST601691,2/1/2009 12:00:00 AM,,51,34,18,Bedminster,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BH,Yes,51.408703,-2.579897,359763,167902,ST597679,1/1/1980 12:00:00 AM,,68,,,Parson Street,3.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BJ,No,51.407789,-2.579353,359800,167800,ST597677,1/1/1980 12:00:00 AM,8/1/2005 12:00:00 AM,71,,,Parson Street,3.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BL,Yes,51.412399,-2.594236,358769,168321,ST587683,7/1/1990 12:00:00 AM,,48,,,Parson Street,2.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BN,Yes,51.411445,-2.594396,358757,168215,ST587682,7/1/1990 12:00:00 AM,,48,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BQ,Yes,51.408721,-2.578100,359888,167903,ST598679,1/1/1980 12:00:00 AM,,68,2,1,Parson Street,3.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BW,Yes,51.403276,-2.584443,359442,167301,ST594673,1/1/1980 12:00:00 AM,,92,,,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BY,Yes,51.413137,-2.594044,358783,168403,ST587684,1/1/1992 12:00:00 AM,,48,,,Parson Street,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0BZ,No,51.416355,-2.585299,359394,168756,ST593687,12/1/1997 12:00:00 AM,7/1/2024 12:00:00 AM,58,,,Parson Street,2.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DB,Yes,51.410989,-2.584943,359414,168159,ST594681,6/1/2011 12:00:00 AM,,59,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DD,No,51.410518,-2.589237,359115,168109,ST591681,4/1/2010 12:00:00 AM,5/1/2020 12:00:00 AM,59,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DE,Yes,51.413399,-2.584902,359419,168427,ST594684,9/1/2011 12:00:00 AM,,56,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DF,Yes,51.404497,-2.583049,359540,167436,ST595674,1/1/1980 12:00:00 AM,,85,16,6,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DG,Yes,51.404846,-2.583413,359515,167475,ST595674,1/1/1980 12:00:00 AM,,84,10,4,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DH,Yes,51.405099,-2.581274,359664,167502,ST596675,1/1/1980 12:00:00 AM,,83,47,19,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DJ,Yes,51.408191,-2.581687,359638,167846,ST596678,1/1/1980 12:00:00 AM,,71,54,19,Parson Street,3.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DL,Yes,51.406812,-2.582202,359601,167693,ST596676,1/1/1980 12:00:00 AM,,74,67,25,Parson Street,3.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DN,Yes,51.406824,-2.581569,359645,167694,ST596676,1/1/1980 12:00:00 AM,,75,38,18,Parson Street,3.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DP,Yes,51.405578,-2.580792,359698,167555,ST596675,1/1/1980 12:00:00 AM,,80,47,18,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DQ,Yes,51.404815,-2.582507,359578,167471,ST595674,1/1/1980 12:00:00 AM,,83,60,22,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DR,Yes,51.405788,-2.580205,359739,167578,ST597675,1/1/1980 12:00:00 AM,,79,66,26,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DS,Yes,51.405461,-2.579122,359814,167541,ST598675,1/1/1980 12:00:00 AM,,80,57,24,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DT,Yes,51.407264,-2.580008,359754,167742,ST597677,1/1/1980 12:00:00 AM,,72,38,16,Parson Street,3.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DU,Yes,51.406872,-2.581009,359684,167699,ST596676,1/1/1980 12:00:00 AM,,75,38,14,Parson Street,3.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DW,Yes,51.405355,-2.582327,359591,167531,ST595675,1/1/1980 12:00:00 AM,,81,41,17,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DX,Yes,51.407616,-2.579782,359770,167781,ST597677,1/1/1980 12:00:00 AM,,71,76,24,Parson Street,3.5,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DY,Yes,51.405930,-2.578812,359836,167593,ST598675,1/1/1980 12:00:00 AM,,77,69,28,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0DZ,Yes,51.406112,-2.578326,359870,167613,ST598676,1/1/1980 12:00:00 AM,,75,56,22,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EA,Yes,51.405802,-2.577373,359936,167578,ST599675,1/1/1980 12:00:00 AM,,77,38,15,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EB,Yes,51.405642,-2.576954,359965,167560,ST599675,1/1/1980 12:00:00 AM,,78,53,20,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0ED,Yes,51.404713,-2.579401,359794,167458,ST597674,1/1/1980 12:00:00 AM,,83,26,10,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EE,Yes,51.404377,-2.580014,359751,167421,ST597674,1/1/1980 12:00:00 AM,,85,28,11,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EF,Yes,51.404881,-2.576355,360006,167475,ST600674,1/1/1980 12:00:00 AM,,80,69,28,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EG,Yes,51.405284,-2.576576,359991,167520,ST599675,1/1/1980 12:00:00 AM,,79,62,27,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EH,Yes,51.406675,-2.575457,360070,167674,ST600676,1/1/1980 12:00:00 AM,,75,48,20,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EJ,Yes,51.407344,-2.574560,360133,167748,ST601677,1/1/1980 12:00:00 AM,,73,60,24,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EL,Yes,51.407444,-2.576286,360013,167760,ST600677,1/1/1980 12:00:00 AM,,72,19,7,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EN,Yes,51.407851,-2.579541,359787,167807,ST597678,1/1/1980 12:00:00 AM,,71,59,24,Parson Street,3.4,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EP,Yes,51.406644,-2.574436,360141,167670,ST601676,1/1/1980 12:00:00 AM,,76,88,34,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EQ,Yes,51.406454,-2.576533,359995,167650,ST599676,1/1/1980 12:00:00 AM,,76,44,17,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0ER,Yes,51.406381,-2.574936,360106,167641,ST601676,1/1/1980 12:00:00 AM,,77,8,5,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0ES,Yes,51.405763,-2.574353,360146,167572,ST601675,1/1/1980 12:00:00 AM,,79,92,36,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0ET,Yes,51.404091,-2.581621,359639,167390,ST596673,1/1/1980 12:00:00 AM,,87,22,7,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EU,No,51.407069,-2.572012,360310,167716,ST603677,1/1/1980 12:00:00 AM,12/1/2011 12:00:00 AM,77,,,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EW,Yes,51.407234,-2.576960,359966,167737,ST599677,1/1/1980 12:00:00 AM,,73,19,6,Parson Street,3.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EX,Yes,51.404151,-2.582182,359600,167397,ST595673,1/1/1980 12:00:00 AM,,87,7,4,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0EY,Yes,51.403975,-2.583186,359530,167378,ST595673,1/1/1980 12:00:00 AM,,88,19,8,Parson Street,3.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FB,Yes,51.406899,-2.571823,360323,167697,ST603676,8/1/2015 12:00:00 AM,,78,,,Parson Street,3.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FE,Yes,51.413408,-2.584902,359419,168428,ST594684,9/1/2016 12:00:00 AM,,56,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FU,Yes,51.416658,-2.574993,360111,168784,ST601687,6/1/2019 12:00:00 AM,,54,,,Bedminster,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FW,Yes,51.413666,-2.587221,359258,168458,ST592684,10/1/2019 12:00:00 AM,,56,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FX,Yes,51.412479,-2.587306,359251,168326,ST592683,6/1/2022 12:00:00 AM,,55,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FY,Yes,51.413353,-2.586886,359281,168423,ST592684,11/1/2019 12:00:00 AM,,54,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0FZ,Yes,51.412961,-2.586176,359330,168379,ST593683,12/1/2023 12:00:00 AM,,55,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GA,Yes,51.414254,-2.586452,359312,168523,ST593685,9/1/2020 12:00:00 AM,,55,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GB,Yes,51.414032,-2.585946,359347,168498,ST593684,7/1/2019 12:00:00 AM,,13,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GD,Yes,51.411951,-2.586782,359287,168267,ST592682,4/1/2020 12:00:00 AM,,56,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GE,Yes,51.411624,-2.585699,359362,168230,ST593682,11/1/2021 12:00:00 AM,,58,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GF,Yes,51.411046,-2.586224,359325,168166,ST593681,11/1/2021 12:00:00 AM,,59,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GG,Yes,51.411875,-2.587572,359232,168259,ST592682,4/1/2020 12:00:00 AM,,56,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GH,Yes,51.411208,-2.586068,359336,168184,ST593681,11/1/2021 12:00:00 AM,,59,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GJ,Yes,51.411326,-2.585954,359344,168197,ST593681,11/1/2021 12:00:00 AM,,59,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GL,Yes,51.411813,-2.585500,359376,168251,ST593682,11/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GN,Yes,51.412589,-2.586862,359282,168338,ST592683,12/1/2019 12:00:00 AM,,57,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GP,Yes,51.411983,-2.585704,359362,168270,ST593682,11/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GQ,Yes,51.412646,-2.586331,359319,168344,ST593683,1/1/2024 12:00:00 AM,,55,,,Parson Street,2.7,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GR,Yes,51.411745,-2.586520,359305,168244,ST593682,4/1/2020 12:00:00 AM,,56,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GS,Yes,51.411811,-2.585946,359345,168251,ST593682,12/1/2020 12:00:00 AM,,57,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GT,No,51.411782,-2.593466,358822,168252,ST588682,12/1/1995 12:00:00 AM,7/1/2008 12:00:00 AM,49,,,Parson Street,2.6,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GU,Yes,51.411721,-2.586017,359340,168241,ST593682,4/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GW,Yes,51.411613,-2.586116,359333,168229,ST593682,4/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GX,Yes,51.411549,-2.586187,359328,168222,ST593682,4/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GY,Yes,51.411450,-2.586272,359322,168211,ST593682,4/1/2021 12:00:00 AM,,58,,,Parson Street,2.8,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0GZ,Yes,51.411350,-2.586372,359315,168200,ST593681,4/1/2021 12:00:00 AM,,58,,,Parson Street,2.9,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HA,Yes,51.404936,-2.566824,360669,167476,ST606674,1/1/1980 12:00:00 AM,,80,40,19,Parson Street,4.2,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HB,Yes,51.404539,-2.567078,360651,167432,ST606674,1/1/1980 12:00:00 AM,,80,4,2,Parson Street,4.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HD,Yes,51.404465,-2.567623,360613,167424,ST606674,1/1/1980 12:00:00 AM,,80,10,4,Parson Street,4.2,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HE,Yes,51.404525,-2.570068,360443,167432,ST604674,1/1/1980 12:00:00 AM,,79,15,6,Parson Street,4.1,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HF,Yes,51.404566,-2.570759,360395,167437,ST603674,1/1/1980 12:00:00 AM,,80,14,7,Parson Street,4.1,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HG,Yes,51.404136,-2.570538,360410,167389,ST604673,1/1/1980 12:00:00 AM,,81,27,12,Parson Street,4.1,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HH,Yes,51.402910,-2.572966,360240,167254,ST602672,1/1/1980 12:00:00 AM,,85,71,32,Parson Street,4.2,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HJ,Yes,51.401381,-2.573134,360227,167084,ST602670,1/1/1980 12:00:00 AM,,89,64,26,Parson Street,4.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HL,Yes,51.401380,-2.575103,360090,167085,ST600670,1/1/1980 12:00:00 AM,,91,58,27,Parson Street,4.2,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
BS14 0HN,Yes,51.401007,-2.574251,360149,167043,ST601670,1/1/1980 12:00:00 AM,,91,59,22,Parson Street,4.3,Bristol,"Bristol, City of",Hengrove and Whitchurch Park,
