id,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
47075756,Chippings - Village life in the city. MyCityHaven,51686051,Michael,"2015-12-18 00:00:00,000","Bristol, United Kingdom","Welcome to MyCityHaven We're here to help you enjoy your stay with us in Bristol, Bath, South Wales and the South West of England.   Find us online to book direct for the best rates!",within an hour,"0,93","0,94",0,36,50,"['email', 'phone', 'work_email']",1,1,Frome Vale,"51,48564","-2,55196",Entire home,Entire home/apt,5,"1,0",1 bath,"3,0","4,0","191,0",2,1125,1,20,50,80,355,57,11,0,87,19,66,"12606,0","2021-02-06 00:00:00,000","2025-08-24 00:00:00,000","4,39","4,4","4,47","4,68","4,67","4,53","4,35",1,27,27,0,0,"1,01"
52903104,Comfy private room on top floor of Victorian home,11134427,Eva,"2014-01-08 00:00:00,000","Bristol, United Kingdom","Hi, I am a trainer, coach, laughter yoga teacher and travel-loving person. I love visiting new places and meeting people from all over the world.",,"0,0","0,0",0,1,1,"['email', 'phone', 'work_email']",1,1,Bishopston & Ashley Down,"51,48043","-2,59106",Private room in home,Private room,2,"1,5",1.5 baths,"1,0","1,0","63,0",1,14,1,17,38,68,68,47,0,0,68,1,0,"0,0","2021-11-05 00:00:00,000","2024-05-19 00:00:00,000","5,0","5,0","5,0","5,0","5,0","4,96","4,96",0,1,0,1,0,"0,99"
706218693303015200,Best location in Bristol! Stunning 2 bedroom house,80283743,Kimberley,"2016-06-27 00:00:00,000","Bristol, United Kingdom","Laid back, respectful couple, love the outdoors, love to swim and love to travel.",within a few hours,"0,9","0,41",0,1,1,"['email', 'phone', 'work_email']",1,1,Ashley,"51,47095","-2,57694",Entire townhouse,Entire home/apt,4,"1,0",1 bath,"2,0","2,0","119,0",14,365,1,0,13,43,318,7,2,0,50,0,56,"6664,0","2022-10-09 00:00:00,000","2025-07-20 00:00:00,000","4,86","5,0","4,86","5,0","5,0","4,86","4,43",0,1,1,0,0,"0,19"
800265398107796122,higgihaus Apartment 5 Clare Street Aparthotel,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Central,"51,45307","-2,59657",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","93,0",2,1125,1,24,54,84,359,64,8,0,91,20,48,"4464,0","2023-01-20 00:00:00,000","2025-07-12 00:00:00,000","4,77","4,92","4,84","4,73","4,94","4,84","4,63",0,18,18,0,0,"1,96"
890320565504696631,higgihaus Apartment 6 Clare Street Aparthotel,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Central,"51,45463","-2,5951",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","92,0",2,1125,1,24,52,79,354,87,16,1,86,44,96,"8832,0","2023-05-29 00:00:00,000","2025-09-17 00:00:00,000","4,79","4,93","4,74","4,84","4,89","4,95","4,74",0,18,18,0,0,"3,06"
896097597180985044,Stylish 2-bed home with garden,52336790,Nathan,"2015-12-26 00:00:00,000","Bristol, United Kingdom",,,"0,0","1,0",0,1,1,['phone'],1,1,Windmill Hill,"51,44019","-2,58455",Entire home,Entire home/apt,4,"1,0",1 bath,"2,0","2,0","153,0",2,365,1,0,0,0,238,16,0,0,0,3,0,"0,0","2023-07-09 00:00:00,000","2024-07-14 00:00:00,000","4,88","4,94","4,88","4,88","5,0","4,88","4,81",0,1,1,0,0,"0,59"
927394465358756480,Beautiful Bright House Ideal for Groups!,408303733,Abigail,"2021-06-21 00:00:00,000","Bristol, United Kingdom",,,"0,0","0,33",0,1,1,['phone'],1,0,Ashley,"51,47577","-2,58174",Entire home,Entire home/apt,12,"2,5",2.5 baths,"4,0","7,0","930,0",1,365,1,0,0,0,114,9,0,0,0,4,0,"0,0","2023-07-30 00:00:00,000","2024-08-11 00:00:00,000","5,0","5,0","5,0","4,89","5,0","5,0","5,0",0,1,1,0,0,"0,34"
997820908773391709,higgihaus Apartment 4 Clare Street Aparthotel,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Central,"51,45443","-2,59599",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","105,0",2,1125,1,17,42,70,345,72,27,1,77,54,162,"17010,0","2023-10-29 00:00:00,000","2025-09-07 00:00:00,000","4,82","4,78","4,9","4,85","4,86","4,96","4,76",0,18,18,0,0,"3,09"
1005970659854182289,Teddy's room,7804632,Danielle,"2013-07-29 00:00:00,000","Bristol, United Kingdom",I live in Bristol with my partner Chris and our cat Teddy. We look forward to welcoming you to our home and showing you our city. We're biased but we think Bristol is pretty great.,within a few hours,"0,88","0,11",0,1,1,['phone'],1,1,St George Central,"51,46259362170135","-2,512989996295172",Private room in home,Private room,1,"1,0",1 bath,"1,0","1,0","41,0",1,7,1,28,58,88,363,4,1,0,95,1,6,"246,0","2023-11-15 00:00:00,000","2025-01-19 00:00:00,000","5,0","5,0","4,75","5,0","5,0","4,25","5,0",0,1,0,1,0,"0,18"
1037263956326286745,5 Bed|Families|Relocation|Quick Access to Centre,529719340,Joel,"2023-08-03 00:00:00,000","Bristol, United Kingdom","Welcome to AltoLuxo!  Our goal at AltoLuxo is to deliver the best service possible. We welcome Solo Travellers, Contractors, Families, Large Groups and more. We encourage contacting us directly for longer term bookings and repeat bookings for discounted rates.  If you want further information, please contact us directly through the information in our profile photo or find us at AltoLuxo - Short Term Let’s Bristol.",within an hour,"0,97","0,85",1,54,61,['phone'],1,1,Easton,"51,4689796","-2,5502972",Entire home,Entire home/apt,10,"1,5",1.5 baths,"5,0","5,0","245,0",4,1000,1,0,24,54,329,5,1,0,61,2,8,"1960,0","2023-12-07 00:00:00,000","2025-04-11 00:00:00,000","5,0","5,0","5,0","5,0","5,0","4,6","4,6",0,24,24,0,0,"0,23"
1124717862928703942,Classic|6Beds|WeeklyEscape|Family|Leisure|FastWiFi,529719340,Joel,"2023-08-03 00:00:00,000","Bristol, United Kingdom","Welcome to AltoLuxo!  Our goal at AltoLuxo is to deliver the best service possible. We welcome Solo Travellers, Contractors, Families, Large Groups and more. We encourage contacting us directly for longer term bookings and repeat bookings for discounted rates.  If you want further information, please contact us directly through the information in our profile photo or find us at AltoLuxo - Short Term Let’s Bristol.",within an hour,"0,97","0,85",1,54,61,['phone'],1,1,Knowle,"51,429439","-2,5767052",Entire home,Entire home/apt,6,"1,5",1.5 baths,"3,0","3,0","144,0",7,365,1,19,49,79,81,6,2,1,81,4,28,"4032,0","2024-04-23 00:00:00,000","2025-09-19 00:00:00,000","4,33","4,17","4,33","4,83","4,33","4,33","4,17",0,24,24,0,0,"0,34"
1176026167412818148,higgihaus Apartment 2 Clare Street Aparthotel,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Central,"51,45294","-2,59501",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","92,0",2,1125,1,27,55,85,360,36,22,2,92,22,132,"12144,0","2024-06-16 00:00:00,000","2025-09-15 00:00:00,000","4,72","4,89","4,78","4,81","4,86","4,94","4,67",0,18,18,0,0,"2,31"
1176026171986260843,Higgihaus 34 Cabot Mews,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Lawrence Hill,"51,45798","-2,58155",Entire rental unit,Entire home/apt,2,"1,0",1 bath,"1,0","1,0","137,0",2,365,1,0,0,0,35,11,0,0,0,11,0,"0,0","2024-06-16 00:00:00,000","2024-09-01 00:00:00,000","4,91","4,82","4,91","4,91","4,91","4,91","4,91",0,18,18,0,0,"0,71"
1261173628088025016,DejaBlue|Luxury|Parking|Contractors|Professionals,529719340,Joel,"2023-08-03 00:00:00,000","Bristol, United Kingdom","Welcome to AltoLuxo!  Our goal at AltoLuxo is to deliver the best service possible. We welcome Solo Travellers, Contractors, Families, Large Groups and more. We encourage contacting us directly for longer term bookings and repeat bookings for discounted rates.  If you want further information, please contact us directly through the information in our profile photo or find us at AltoLuxo - Short Term Let’s Bristol.",within an hour,"0,97","0,85",1,54,61,['phone'],1,1,Henbury & Brentry,"51,50985009999999","-2,606844",Entire home,Entire home/apt,9,"1,5",1.5 baths,"3,0","6,0","147,0",1,365,1,0,25,55,57,5,5,0,57,3,30,"4410,0","2024-10-07 00:00:00,000","2025-08-15 00:00:00,000","5,0","5,0","5,0","5,0","5,0","4,6","4,8",0,24,24,0,0,"0,42"
1295645893752029967,Modern Room in Montpelier,371133660,Immi,"2020-10-08 00:00:00,000","Bristol, United Kingdom","Hi I’m Immi, I am staying in Vietnam for 3 weeks and this looks like a lovely place to stay for 2 nights in Hoi An.",within a few hours,"0,75","0,8",1,1,1,['phone'],1,1,Ashley,"51,4657405","-2,5893359",Private room in condo,Private room,2,"1,0",1 private bath,"1,0","1,0","56,0",3,365,1,15,30,30,30,22,22,0,30,2,132,"7392,0","2024-12-08 00:00:00,000","2025-06-13 00:00:00,000","4,95","5,0","5,0","5,0","5,0","4,82","4,91",0,1,0,1,0,"2,25"
1416668838719079426,"Central 2 bed flat in Clifton, Bristol - Hopewell",254043845,Adam,"2019-04-08 00:00:00,000","Bristol, United Kingdom",Hopewell are a local company based in Bristol who specialises in short term accommodation.,,"0,0","1,0",0,1,3,"['email', 'phone', 'work_email']",1,1,Central,"51,457443","-2,607458",Entire rental unit,Entire home/apt,4,"0,0",0 baths,"2,0","2,0","121,0",1,1125,1,0,0,0,0,2,2,0,0,0,12,"1452,0","2025-05-25 00:00:00,000","2025-05-26 00:00:00,000","5,0","5,0","5,0","5,0","5,0","5,0","5,0",1,1,1,0,0,"0,48"
1511485626689350917,Higgihaus #46 5 bed Victorian House sleeps 14,164934575,Luke,"2017-12-30 00:00:00,000","Bristol, United Kingdom","At higgihaus we're on a mission to deliver the sort of accommodation we love to stay in when we're travelling - comfortable, convivial, achingly stylish and that somehow manages to capture that elusive 'it feels good, but I'm not sure why' feeling.   Founded by Luke Spikes in 2017, higgihaus will be bringing its unique brand of 'place to stay' to urban locations across the United Kingdom. For now, we're focused on Bristol and Cardiff and would love for you to stay with us when you, your family, and friends visit these awesome cities.",within an hour,"0,97","0,97",1,29,60,"['email', 'phone', 'work_email']",1,1,Clifton Down,"51,4667","-2,60793",Entire home,Entire home/apt,14,"3,0",3 baths,"5,0","7,0","223,0",2,1125,1,21,50,75,133,0,0,0,75,0,0,"0,0",,,nan,nan,nan,nan,nan,nan,nan,0,18,18,0,0,nan
391093,Characterful home in great location,1956028,Louise,"2012-03-18 00:00:00,000","Bristol, United Kingdom","I have lived in Bristol for 19 years and I divide my time between working as a complementary therapist, and teaching English to foreign students, both of which I love! My interests and quests include good health, good food, good music and good coffee!  I love travelling and happening across new and special places & have really enjoyed meeting many varied and interesting guests via airbnb over the years.",within a day,"0,67","0,54",1,1,1,"['email', 'phone']",1,1,Redland,"51,477821350097656","-2,5919950008392334",Private room in home,Private room,2,"1,0",1 shared bath,"1,0","1,0","52,0",1,180,1,16,45,75,165,101,4,0,82,17,24,"1248,0","2012-07-30 00:00:00,000","2024-10-21 00:00:00,000","4,7","4,63","4,48","4,83","4,89","4,64","4,67",0,1,0,1,0,"0,63"
1180148,"Large quiet luxury room, deluxe bed, desk & couch",6456324,Gavin,"2013-05-18 00:00:00,000","Bristol, United Kingdom","I'm a freelance media producer, so a lot of the time I'm working from home. I'm also a musician, photographer, cook, writer, philosopher and all round renaissance man! Lived in Bristol for 25 years, and it's a city I love and I know well, so if you're new to town I can give you some tips for finding interesting and uniquely Bristol-style culture.",within an hour,"0,9","0,68",0,2,2,"['email', 'phone']",1,1,Knowle,"51,43868","-2,56715",Private room in home,Private room,1,"1,0",1 shared bath,"1,0","1,0","42,0",2,90,1,8,38,68,343,82,23,1,75,12,138,"5796,0","2013-05-24 00:00:00,000","2025-09-18 00:00:00,000","4,91","4,89","4,7","4,99","4,96","4,82","4,84",0,2,0,2,0,"0,55"
3468287,Double-bedroom to rent near city centre,17474076,Monica,"2014-06-30 00:00:00,000","Bristol, United Kingdom",I am very fond of cooking. I love fashion and music and am a very positive person who loves life.,,"0,0","1,0",0,2,2,"['email', 'phone']",1,1,Lawrence Hill,"51,4628","-2,56775",Private room in home,Private room,1,"1,0",1 shared bath,"1,0","1,0","29,0",30,1125,1,1,1,26,239,96,3,0,33,4,180,"5220,0","2015-09-03 00:00:00,000","2025-04-30 00:00:00,000","4,77","4,85","4,78","4,96","4,92","4,66","4,8",0,2,0,2,0,"0,78"
6374568,"Lovely, sunny single room (♀ only).",6353043,Catherine,"2013-05-12 00:00:00,000","Bristol, United Kingdom","Hi,  my name is Cat, I'm 44 and I do Interior architecture and Interior design.   I study Buddhism and personal development, and also enjoy Brazillian Forro and Lindy Hop dancing.  I am a friendly and welcoming host, and enjoy getting to know new people, but also respect others privacy.",,"0,0","0,0",0,1,1,"['email', 'phone']",1,1,Clifton,"51,45347","-2,61703",Private room in rental unit,Private room,1,"1,0",1 bath,"1,0","1,0","200,0",2,2,1,30,60,90,90,11,0,0,90,0,0,"0,0","2015-05-31 00:00:00,000","2015-09-28 00:00:00,000","4,91","4,82","5,0","5,0","5,0","4,91","4,91",0,1,0,1,0,"0,09"
8471636,Cosy pied a terre,34643441,Magalie,"2015-05-31 00:00:00,000","Bristol, United Kingdom","I am very easy going and dont take myself seriously, I like my own space but also love sharing. I believe in ""treat others the way you would like to be treated"". My idea of having fun got to include food, music and dancing. I love cooking and eating too. I am a big fan of TV series and martial arts movies. My travels are mainly focused on culture but also gastronomy and shopping.",,"0,0","0,0",0,1,1,"['email', 'phone']",1,1,Hotwells & Harbourside,"51,45007","-2,60442",Private room in rental unit,Private room,1,"1,0",1 shared bath,"1,0","1,0","40,0",2,5,1,29,59,89,364,57,0,0,96,0,0,"0,0","2015-10-01 00:00:00,000","2019-08-12 00:00:00,000","4,75","4,89","4,91","4,91","4,96","4,98","4,85",0,1,0,1,0,"0,47"
8776062,"Single, warm, cosy, inviting bedroom",46005110,Liza,"2015-10-07 00:00:00,000","Bristol, United Kingdom","I love cooking, listening to music, going to the movies & hanging out with my girlfriends. I could not live without my friends, makeup, laughter, music that makes me happy always. I am a very laid back host, but I am a very fussy person about cleanliness & respecting my belongings & home. My life motto is based on the song from the film Frozen, if it's not worth worrying about : ""Let it go!""",,"0,0","0,0",0,1,1,"['email', 'phone']",1,1,Brislington East,"51,45494","-2,54445",Private room in rental unit,Private room,1,"1,0",1 shared bath,"1,0","1,0","41,0",5,1125,1,28,58,88,363,31,0,0,95,0,0,"0,0","2016-02-07 00:00:00,000","2022-10-14 00:00:00,000","4,55","4,65","4,84","4,74","4,71","4,39","4,52",0,1,0,1,0,"0,26"
9598461,Welsh Back – In the Bristol's heart,34880118,Giuseppe,"2015-06-03 00:00:00,000","Bristol, United Kingdom",,a few days or more,"0,2","0,0",0,1,1,"['email', 'phone']",1,1,Central,"51,45141","-2,59257",Private room in rental unit,Private room,2,"1,0",1 shared bath,"1,0","1,0","43,0",3,1125,1,15,41,68,343,4,0,0,75,0,0,"0,0","2016-02-15 00:00:00,000","2018-06-17 00:00:00,000","5,0","5,0","5,0","5,0","5,0","5,0","5,0",0,1,0,1,0,"0,03"
